视频标题,视频ID,keyword,video_href,video_list_urls,author,date
不择手段搞垄断！马云被罚182亿跌落神坛，996是员工福报？,BV1Z54y1n7W5,阿里被罚,https://www.bilibili.com/video/BV1Z54y1n7W5/,https://search.bilibili.com/all?keyword=阿里被罚&page=13&o=288,爱吐槽的娱妹,2021-7-13
腾讯被罚！责令解除网络音乐独家版权，再也不用来回切换听歌了！,BV1Fq4y1s7LJ,阿里被罚,https://www.bilibili.com/video/BV1Fq4y1s7LJ/,https://search.bilibili.com/all?keyword=阿里被罚&page=13&o=288,李荣茂,2021-7-24
雪梨和林珊珊被罚9322万，看完她们的投资版图，网友：我也想挨罚,BV1Pf4y1K7TT,阿里被罚,https://www.bilibili.com/video/BV1Pf4y1K7TT/,https://search.bilibili.com/all?keyword=阿里被罚&page=13&o=288,紫财经,2021-11-22
阿里做“出头鸟”被罚182亿：中国绝不允许出现俄式寡头！,BV13Y41167jj,阿里被罚,https://www.bilibili.com/video/BV13Y41167jj/,https://search.bilibili.com/all?keyword=阿里被罚&page=13&o=288,晨风雨婷xhx159,2023-3-4
"阿里巴巴被罚182亿,当初冷军9000万的画，不卖马云是明智之举！",BV1r5411A7Ut,阿里被罚,https://www.bilibili.com/video/BV1r5411A7Ut/,https://search.bilibili.com/all?keyword=阿里被罚&page=13&o=288,全球精英汇,2021-4-10
互联网22起违法经营者集中案被罚！包括%阿里腾讯多起收购案被反垄断处罚。,BV1vK4y1M7oA,阿里被罚,https://www.bilibili.com/video/BV1vK4y1M7oA/,https://search.bilibili.com/all?keyword=阿里被罚&page=13&o=288,东方庆之,2021-7-8
反垄断被罚182.28亿，阿里巴巴明知二选一违法，为何还要执行？,BV1vb4y1D7Hk,阿里被罚,https://www.bilibili.com/video/BV1vb4y1D7Hk/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,你的網路閨蜜,2021-4-15
【翻译讲解】阿里巴巴垄断行为被罚182亿元,BV1Cy4y1x734,阿里被罚,https://www.bilibili.com/video/BV1Cy4y1x734/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,来自首尔的Chris,2021-4-10
违反反垄断法，阿里、腾讯、顺丰被罚,BV1vf4y1e7te,阿里被罚,https://www.bilibili.com/video/BV1vf4y1e7te/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,小周墨墨,2020-12-15
阿里巴巴被罚182.28亿，那一个亿有多少呢？感受一,BV1do4y1C7SL,阿里被罚,https://www.bilibili.com/video/BV1do4y1C7SL/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,如果我说_,2021-6-3
阿里被罚182亿，和你的花呗息息相关！那些背后你不可不知的金融知识！,BV1Sv411775t,阿里被罚,https://www.bilibili.com/video/BV1Sv411775t/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,赛车手刘泽煊,2021-4-20
继蚂蚁被罚71亿之后，腾讯财付通又被罚款30亿！,BV118411D7y5,阿里被罚,https://www.bilibili.com/video/BV118411D7y5/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,无敌暴龙小吴,2023-7-10
阿里做“出头鸟”被罚182亿：中国绝不允许出现俄式寡头！,BV1iL411m7Z3,阿里被罚,https://www.bilibili.com/video/BV1iL411m7Z3/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,每日科普播报,2023-4-2
阿里被罚182亿，是福还是祸？,BV1JU4y1h7vQ,阿里被罚,https://www.bilibili.com/video/BV1JU4y1h7vQ/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,宾比驾到,2021-4-13
阿里被罚182亿,BV1GV411H7tN,阿里被罚,https://www.bilibili.com/video/BV1GV411H7tN/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,美商社,2021-4-10
阿里巴巴刚被罚，手痒的我又给阿里送米了，远程连接阿里云服务器,BV1tb4y1D7Zk,阿里被罚,https://www.bilibili.com/video/BV1tb4y1D7Zk/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,速幕网络,2021-4-13
第1068期：人民日报评阿里巴巴被罚_bilibili,BV1hp4y1t7yv,阿里被罚,https://www.bilibili.com/video/BV1hp4y1t7yv/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,摩洛哥华侨小羊,2021-4-11
垄断不止！阿里被罚182.28亿元！化工涂料行业也相继遭受垄断？,BV1Zi4y1A7Td,阿里被罚,https://www.bilibili.com/video/BV1Zi4y1A7Td/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,两只老唬爱跳污,2021-4-20
蚂蚁被罚71亿，股票却为何大涨,BV18V4y187WM,阿里被罚,https://www.bilibili.com/video/BV18V4y187WM/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,牛niu说,2023-7-10
违反反垄断法！阿里巴巴被罚182亿！,BV1z54y1b7wr,阿里被罚,https://www.bilibili.com/video/BV1z54y1b7wr/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,猩猩相戏,2021-4-10
炸了炸了！阿里巴巴被罚152亿，顺丰控股爆亏11亿，基金抱团股将遭受大清洗，散户快跑！,BV14h411U7L1,阿里被罚,https://www.bilibili.com/video/BV14h411U7L1/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,股市战神,2021-4-10
阿里巴巴被罚182亿，垄断的背后，彰显的是资本赚钱的疯狂,BV1p64y1v7SZ,阿里被罚,https://www.bilibili.com/video/BV1p64y1v7SZ/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,明目张胆说财经,2021-4-10
阿里巴巴被罚182亿，马云曾表示：对钱不敢兴趣！今天被狠狠打脸,BV1Uo4y157E9,阿里被罚,https://www.bilibili.com/video/BV1Uo4y157E9/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,壳哥聊影,2023-4-26
被罚182.28亿元_阿里巴巴：不痛不痒,BV11X4y1g7TN,阿里被罚,https://www.bilibili.com/video/BV11X4y1g7TN/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,宇智波弑神,2021-4-10
马云的网商银行被罚，互联网金融大肆敛财，阿里能否成为中国财阀,BV1t84y1z79h,阿里被罚,https://www.bilibili.com/video/BV1t84y1z79h/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,雾隐青山林v,2022-10-19
阿里巴巴被罚182亿，从基本面、估值、事件影响应该怎么办？,BV1HA411L7yx,阿里被罚,https://www.bilibili.com/video/BV1HA411L7yx/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,西西定投,2021-4-11
【公考面试热点】阿里被罚182亿，如果这是一道面试题，你会怎么答？,BV1Dp4y187bx,阿里被罚,https://www.bilibili.com/video/BV1Dp4y187bx/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,张旻讲面试,2021-4-11
阿里巴巴集团滥用市场支配地位实施垄断行为，被罚182.28亿元！,BV1Ki4y1A7CG,阿里被罚,https://www.bilibili.com/video/BV1Ki4y1A7CG/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,大市界,2021-4-10
薇娅逃税被罚：与阿里、联想有关联么？,BV1sa41167Up,阿里被罚,https://www.bilibili.com/video/BV1sa41167Up/,https://search.bilibili.com/all?keyword=阿里被罚&page=14&o=312,职场教育小李,2021-12-24
阿里被重罚，短线要看军工？股市彻底探底后会大涨吗？,BV1t5411c7oA,阿里被罚,https://www.bilibili.com/video/BV1t5411c7oA/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,股市密码,2021-4-12
为什么阿里被罚182亿，对阿里反而是件好事,BV1ig411M7xK,阿里被罚,https://www.bilibili.com/video/BV1ig411M7xK/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,救助小队,2021-7-19
被罚180.28亿，马云这次要怒了。,BV1bV41177dt,阿里被罚,https://www.bilibili.com/video/BV1bV41177dt/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,花开三朵吗,2021-5-26
继阿里被罚亿之后，湖畔大学再起风波，马云淡出真相浮出水面,BV1V14y1L7ow,阿里被罚,https://www.bilibili.com/video/BV1V14y1L7ow/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,bili_57194082950,2022-10-31
再遭重罚阿里们怕了么？细数社区团购5宗罪，谁还敢动百姓菜篮子,BV1ch411X79W,阿里被罚,https://www.bilibili.com/video/BV1ch411X79W/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,靠谱的老朱,2021-3-20
继阿里被罚182亿之后，湖畔大学再起风波，马云淡出真相浮出水面,BV1824y1y7ot,阿里被罚,https://www.bilibili.com/video/BV1824y1y7ot/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,南山空同说,2022-11-29
重磅！阿里巴巴被罚182亿，风险还是机会？,BV1a54y1b7qd,阿里被罚,https://www.bilibili.com/video/BV1a54y1b7qd/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,攻守道人,2021-4-12
蚂蚁集团被罚了71.23亿元，阿里市值一天之内大涨了超过5000亿元！网络不是法外之地，可对互联网头部企业和网络精英却又可以网开一面。,BV1AM4y1s7cj,阿里被罚,https://www.bilibili.com/video/BV1AM4y1s7cj/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,何学林做爆品牌大策划,2023-昨天
继“阿里被罚71亿”后，马云现身萨拉热窝咖啡店，穿百元T恤笑容满面，避谈风波疑似不打算插手,BV1Uh4y157BD,阿里被罚,https://www.bilibili.com/video/BV1Uh4y157BD/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,大冰观察,2023-昨天
阿里巴巴被罚182亿，是危险还是机遇？,BV1h64y1U7eH,阿里被罚,https://www.bilibili.com/video/BV1h64y1U7eH/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,Karren_Zhao,2021-4-25
阿里腾讯再被罚？恒大联想持续扮小丑，为何割韭菜成巨头们游戏？,BV1bN411C7g9,阿里被罚,https://www.bilibili.com/video/BV1bN411C7g9/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,探雷君V,2023-6-2
互联网寡头成箭靶？阿里腾讯到滴滴相继被罚，原因让美国告诉你！,BV1Rh411672m,阿里被罚,https://www.bilibili.com/video/BV1Rh411672m/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,美美的财经,2021-7-13
市场监管总局对阿里巴巴垄断行为作出行政处罚，处以182.28亿元罚款,BV1QZ4y1c71E,阿里被罚,https://www.bilibili.com/video/BV1QZ4y1c71E/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,央视网快看,2021-4-10
阿里下重罚，蒋凡被除名合伙人,BV1Qk4y1r7sp,阿里被罚,https://www.bilibili.com/video/BV1Qk4y1r7sp/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,bili_93637137067,2020-4-27
马大爷被罚惨了，马云的蚂蚁集团又被罚70多亿的巨款，时隔两年总共罚了近200亿,BV1714y1R7Zi,阿里被罚,https://www.bilibili.com/video/BV1714y1R7Zi/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,憨憨阿爆,2023-7-9
阿里巴巴涉嫌垄断被罚182.25亿元,BV1E54y1b774,阿里被罚,https://www.bilibili.com/video/BV1E54y1b774/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,慧慧二次元,2021-4-10
被罚70亿！蚂蚁集团，支付宝，腾讯，财富宝均被处罚！,BV19u411L7ji,阿里被罚,https://www.bilibili.com/video/BV19u411L7ji/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,素哥聊实事,2023-7-8
【格隆汇】当阿里巴巴被重罚182亿之后,BV1SK4y1m7HM,阿里被罚,https://www.bilibili.com/video/BV1SK4y1m7HM/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,格隆汇图解天下,2021-4-10
【咖哥】阿里被罚182亿，辛巴自建平台成为接盘者？,BV1yf4y1W7X6,阿里被罚,https://www.bilibili.com/video/BV1yf4y1W7X6/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,大佬在经圈,2021-4-13
蚂蚁集团被罚了71.23亿元，阿里市值一天之内大涨了超过5000亿元！网络不是法外之地，可对互联网头部企业和网络精英却又可以网开一面2,BV19m4y1j74u,阿里被罚,https://www.bilibili.com/video/BV19m4y1j74u/,https://search.bilibili.com/all?keyword=阿里被罚&page=15&o=336,何学林做爆品牌大策划,2023-昨天
冤不冤？阿里巴巴被重罚182亿,BV1oK4y1m7Jt,阿里被罚,https://www.bilibili.com/video/BV1oK4y1m7Jt/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,佛系摄影师大强,2021-4-10
罚款182.28亿元！阿里巴巴因“二选一”垄断行为被罚,BV1Lv41177yB,阿里被罚,https://www.bilibili.com/video/BV1Lv41177yB/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,芜湖共青团,2021-4-10
阿里、阅文、丰巢因违反《反垄断法》被罚,BV1jr4y1F7Sd,阿里被罚,https://www.bilibili.com/video/BV1jr4y1F7Sd/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,bili_650490597,2020-12-21
阿里的蚂蚁被罚了71亿？,BV13h4y1E7W9,阿里被罚,https://www.bilibili.com/video/BV13h4y1E7W9/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,蒙面读书会,2023-7-8
阿里刚刚被罚！美团和饿了么也相继出事，不仅仅是因为“二选一”,BV1ah411U7YN,阿里被罚,https://www.bilibili.com/video/BV1ah411U7YN/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,中讯联社,2021-4-15
“阿里巴巴被罚182.28亿元”-依法治国的基本要求，于法有据、于理应当。,BV1Pv41177A5,阿里被罚,https://www.bilibili.com/video/BV1Pv41177A5/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,呆快餐,2021-4-10
阿里巴巴被罚百亿，李菁为钱离开德云社？马云一语扯下老郭遮羞布,BV1bK4y1K7Pz,阿里被罚,https://www.bilibili.com/video/BV1bK4y1K7Pz/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,喜剧收割机,2021-4-10
薇娅背后的“联想”，偷税漏税被罚13亿的幕后阿里和联想浮现说明了什么？,BV1Sb4y1v71S,阿里被罚,https://www.bilibili.com/video/BV1Sb4y1v71S/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,善哥的生活记录,2021-12-22
【马云经典语录】阿里被罚182亿后，马云经典语录，你知道几条？,BV1j5411c7R5,阿里被罚,https://www.bilibili.com/video/BV1j5411c7R5/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,便利侠多多,2021-4-11
基金经理会不会亏钱？阿里巴巴被罚有什么影响？|QA问答,BV17b4y1D7oq,阿里被罚,https://www.bilibili.com/video/BV17b4y1D7oq/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,发牌手杰克,2021-4-11
蚂蚁集团被罚71.23亿，剩下那几个什么时候罚？,BV1XV411K7GM,阿里被罚,https://www.bilibili.com/video/BV1XV411K7GM/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,新知见,2023-7-7
蒋凡遭除名阿里巴巴合伙人，事件始末看这支视频就够了！阿里重罚蒋凡仅仅是走过场？蒋凡若东山再起，几率究竟有多大？,BV1YA41147r7,阿里被罚,https://www.bilibili.com/video/BV1YA41147r7/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,娱乐门,2020-4-28
阿里、美团被罚 2021反垄断罚没236亿 “二选一”基本停止,BV1de4y1E7rg,阿里被罚,https://www.bilibili.com/video/BV1de4y1E7rg/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,踽踽独行36,2022-10-19
刘强东讽马云：赚20亿说难受，网友：难怪被罚180亿，他反而不难受了！,BV1SZ4y1c7Pg,阿里被罚,https://www.bilibili.com/video/BV1SZ4y1c7Pg/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,郭老师说养胃,2021-4-11
马云被罚182亿 昭示腾讯阿里三大不同之处 可保企鹅平安,BV1kG411J7AC,阿里被罚,https://www.bilibili.com/video/BV1kG411J7AC/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,我是芒果走,2022-9-30
互联网巨头请注意：反垄断重拳来了，贪婪的代价是182亿罚单。,BV1GT4y1y7Nf,阿里被罚,https://www.bilibili.com/video/BV1GT4y1y7Nf/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,卡佈奇-喏,2022-1-26
国家终于出手！阿里巴巴被罚182亿，马云这回恐怕真的坐不住了,BV1rA411U7MG,阿里被罚,https://www.bilibili.com/video/BV1rA411U7MG/,https://search.bilibili.com/all?keyword=阿里被罚&page=16&o=360,凉生初雨555,2023-2-17
阿里，苹果被罚，科技巨头们的垄断有多可怕,BV12V41177Hk,阿里被罚,https://www.bilibili.com/video/BV12V41177Hk/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,灵up,2021-5-3
阿里巴巴实施垄断行为被罚182.28亿元,BV1eK4y1m7BZ,阿里被罚,https://www.bilibili.com/video/BV1eK4y1m7BZ/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,黎川发布,2021-4-10
透过蒋凡因家庭问题被阿里处罚的事件，深入分析下处罚背后的意义,BV1SW4y1a7yK,阿里被罚,https://www.bilibili.com/video/BV1SW4y1a7yK/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,L冷百科,2022-8-8
喜大奔阿里巴巴被罚182亿,BV1oK4y1m7rc,阿里被罚,https://www.bilibili.com/video/BV1oK4y1m7rc/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,zara10000,2021-4-10
美团被罚34.42亿真的多吗？美国罚款最大的数额是美团40倍！！！世界大公司罚款金额TOP30,BV15q4y157GC,阿里被罚,https://www.bilibili.com/video/BV15q4y157GC/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,琉璃色味道,2021-10-11
阿里巴巴被罚百亿。,BV1bA41137eX,阿里被罚,https://www.bilibili.com/video/BV1bA41137eX/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,神棍宋晓川1,2021-6-3
从阿里被罚182亿，看平台经济往何处去？,BV1y64y1S7zS,阿里被罚,https://www.bilibili.com/video/BV1y64y1S7zS/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,易昇环球,2021-4-15
漫谈阿里巴巴集团被反垄断罚了182亿,BV1gP41127Pw,阿里被罚,https://www.bilibili.com/video/BV1gP41127Pw/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,剑玺科普录,2023-4-30
【闲聊】反垄断反的是固化商业吧？_阿里巴巴大罚之后，曾经被N次小罚的各大佬（美团等）会怎么合理化“改”呢？&amp; 商业模式不只是鸡汤中的样子,BV1qi4y1A75y,阿里被罚,https://www.bilibili.com/video/BV1qi4y1A75y/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,NamasteInvest,2021-4-18
阿里美团相继被罚，行政处罚之外民事诉讼围绕同业平台之间，小商户能不能成为民事诉讼主体？,BV1Yg411F71U,阿里被罚,https://www.bilibili.com/video/BV1Yg411F71U/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,观点小絮,2021-10-9
阿里巴巴实施垄断行为被罚182.28亿元,BV1r54y1b7LF,阿里被罚,https://www.bilibili.com/video/BV1r54y1b7LF/,https://search.bilibili.com/all?keyword=阿里被罚&page=17&o=384,这是凡尘君,2021-4-10
